rn,unix_tstamp,synth_browser_category,synth_page_url,synth_geo_city
2170,1556881575,4,https://www.ad.nl/utrecht/geld-staatsbosbeheer-is-op-ruiters-aan-de-slag-met-onderhoud-ruiterpaden~ab9c64544/,Groningen
2171,1556881591,4,https://www.ad.nl/auto/dit-zijn-de-meest-betrouwbare-auto-s-ter-wereld~aca44d5c/,Rotterdam
2172,1556881605,2,https://www.ad.nl/buitenland/student-krijgt-rijverbod-maar-scheurt-na-uitspraak-in-golf-gti-naar-huis~a4fb181c/,Almere Stad
2173,1556881619,2,https://www.ad.nl/buitenland/tipgever-moordzaak-julie-23-ik-voel-dat-ik-iets-nobels-heb-gedaan~ab6c562e/,Duivendrecht
2174,1556881712,4,https://www.ad.nl/binnenland/twee-doden-door-steekpartij-op-brunssummerheide-in-heerlen~a8689b91/,Ede
2175,1556881732,4,https://www.ad.nl/andere-sporten/de-vries-wint-tweede-race-formule-2-in-spanje~a74597a3/,Schiedam
2176,1556881855,4,https://www.ad.nl/rotterdam/groep-van-vijftien-man-bedreigt-handhavers-in-capelle-ze-vreesden-voor-hun-leven~a6a842a0/,Voerendaal
2177,1556881866,1,https://www.ad.nl/binnenland/dodenherdenking-vught-verstoord-door-allahu-akbar-kreten-waarschijnlijk-vanuit-pi~a09c514fb/,Amersfoort
2178,1556881914,4,https://www.ad.nl/koken-en-eten/een-ongezouten-advies-deze-kruiden-vervangen-zout~a8ff208d/,Moordrecht
2179,1556881929,4,https://www.ad.nl/dossier-champions-league/barca-heeft-niets-geleerd-van-de-ergste-nederlagen~a1d9f081/,Amsterdam
2180,1556881950,1,https://www.ad.nl/politiek/raadslid-kleine-gemeente-verdient-voortaan-twee-tot-drie-keer-meer~aeb08e89/,Zoersel
2181,1556881978,4,https://www.ad.nl/film/huilende-kinderen-zien-horrorfilm-in-plaats-van-pokemon-in-bioscoop-montreal~a0436c4a/,Leek
2182,1556881998,1,https://www.ad.nl/utrecht/bewoners-omstreden-flats-kanaleneiland-geconfronteerd-met-absurde-huurverhogingen~aa587f83/,Waalwijk
2183,1556882045,1,https://www.ad.nl/binnenland/kom-in-actie-verbeter-de-wereld-met-deze-tips~a4e85718/,'s-Hertogenbosch
2184,1556882173,1,https://www.ad.nl/wetenschap/monnik-vond-kaak-van-uitgestorven-mensensoort-in-grot-op-3000-meter-hoogte~a3fdaae9/,Zoetermeer
2185,1556882231,4,https://www.ad.nl/boxtel/alle-demonstranten-na-urenlange-bezetting-uit-varkensboerderij-boxtel-tientallen-opgepakt~a945b4a8/,Hoofddorp
2186,1556882246,3,https://www.ad.nl/utrecht/brand-in-veenendaal-een-enorme-knal-maar-de-2-jarige-jayce-slaapt-door~a8580d0b/,Amsterdam
2187,1556882285,4,https://www.ad.nl/binnenland/politie-houdt-tweede-verdachte-aan-na-vondst-dode-man-in-lelystad~ac046935/,Maurik
2188,1556882320,4,https://www.ad.nl/show/stralende-harry-en-meghan-delen-eerste-beelden-van-hun-royal-baby~a0f26140c/,No City
2189,1556882386,3,https://www.ad.nl/voorne-putten/foutje-bedankt-rotterdamse-plantsoenendienst-haalt-protestborden-landtong-weg~ab5c2bce/,Almere Stad
2190,1556882459,1,https://www.ad.nl/rotterdam/van-straatschoffie-tot-stervoetballer-van-persie-besluit-zijn-profcarriere~aa2672a4/,Groningen
2191,1556882751,4,https://www.ad.nl/formule-1/mercedes-heeft-met-hamilton-gesproken-over-overstap-naar-ferrari~ae07a6b9/,Alphen aan den Rijn
2192,1556882841,1,https://www.ad.nl/rotterdam/bewoners-niet-meer-welkom-na-renovatie-zijn-wij-niet-goed-genoeg~a26bc10e/,Dordrecht
2193,1556882849,1,https://www.ad.nl/utrecht/explosie-en-brand-in-loods-leersum-een-gewonde~a6ea0743/,Dordrecht
2194,1556882873,2,https://www.ad.nl/economie/pensioenen-korten-maar-we-bulken-van-het-geld~a6d7c91e/,Hoogerheide
2195,1556882905,1,https://www.ad.nl/binnenland/kanobaas-na-brand-die-tonnen-kost-er-is-iemand-wel-heel-erg-boos-op-mij~ad14628a/,Barendrecht
2196,1556882933,3,https://www.ad.nl/buitenland/pentagon-china-gaat-wereldwijd-keten-legerbases-bouwen~af6a1f6d/,The Hague
2197,1556882952,1,https://www.ad.nl/binnenland/minder-zware-straf-voor-walter-van-w-voor-doodrijden-fleur-19-straatrace-niet-bewezen~a8004d65/,Rotterdam
2198,1556882962,3,https://www.ad.nl/binnenland/arrestaties-in-nederland-bij-grote-europese-politieactie-tegen-albanese-maffia~a5c20bc6/,Eelde
2199,1556883001,1,https://www.ad.nl/binnenland/moord-op-59-jarige-bomenkweker-schokt-limburgers-goeie-vent-niks-mis-mee~abbcd895/,Alphen aan den Rijn
2200,1556883057,4,https://www.ad.nl/binnenland/nieuwe-strategie-rutte-valt-kamergeleerde-baudet-aan~a78873b7/,Arnhem
2201,1556883123,4,https://www.ad.nl/politiek/politie-rukte-4600-keer-uit-voor-incident-met-asielzoekers~a1efde2c/,The Hague
2202,1556883153,1,https://www.ad.nl/binnenland/sp-vervangt-trekpop-rutte-in-veelbesproken-video~af33c408/,Zaandam
2203,1556883222,4,https://www.ad.nl/buitenland/mazelenschip-terug-naar-curacao-gezondheidsdienst-eist-status-passagiers~a433250b/,Maastricht
2204,1556883256,1,https://www.ad.nl/utrecht/ondergrondse-gang-in-lombok-blijft-vooralsnog-een-raadsel~a790a16a/,Groningen
2205,1556883302,4,https://www.ad.nl/film/acteur-die-chewbacca-speelde-in-star-wars-overleden~a7a5f286/,Amersfoort
2206,1556883481,4,https://www.ad.nl/buitenland/grote-zorgen-om-vermiste-julie-van-espen-23-uit-belgie-vermoedelijk-gewelddadige-dood~a0ec99bf/,Zoetermeer
2207,1556883527,1,https://www.ad.nl/den-haag/elkaar-een-hand-geven-om-te-laten-zien-dat-je-geen-mes-bij-je-hebt~acd42e02/,De Kwakel
2208,1556883669,3,https://www.ad.nl/show/eva-jinek-is-gek-als-ze-overstapt-naar-rtl~a432f0d7/,Leiderdorp
2209,1556883782,4,https://www.ad.nl/amsterdam/geen-oplossing-voor-muggenplaag-de-baarsjes~a408fdac/,Badhoevedorp
2210,1556883917,1,https://www.ad.nl/binnenland/basisscholieren-in-arme-wijken-massaal-op-achterstand~a41b70ed/,Nieuwegein
2211,1556883936,1,https://www.ad.nl/binnenland/anne-marie-van-veen-1972-2019-wilde-de-tabaksindustrie-vernietigen~a8397e2e/,Baarn
2212,1556883979,4,https://www.ad.nl/buitenland/zweden-heropent-onderzoek-naar-verkrachting-door-julian-assange~a995fc64/,Arnhem
2213,1556883985,1,https://www.ad.nl/buitenland/russisch-vliegtuig-maakt-al-brandend-noodlanding-zeker-13-doden~afc2e9b1/,The Hague
2214,1556884046,4,https://www.ad.nl/amsterdam/gemeente-wijst-vier-nieuwe-locaties-voor-24-uursopvang-aan~a4b6e2e6/,Utrecht
2215,1556884056,1,https://www.ad.nl/gouda/gasbedrijf-wil-vergunning-afdwingen~abf6293a/,Ede
2216,1556884172,3,https://www.ad.nl/binnenland/voetbalhooligans-zwolle-veroordeeld-tot-celstraffen-voor-georganiseerde-vechtpartij~a7dcf468/,Utrecht
2217,1556884248,1,https://www.ad.nl/den-bosch/acht-terreurverdachten-pi-vught-in-isoleercel-na-roepen-allahoe-akbar-minister-boos-respectloos~af1fe402/,Rotterdam
2218,1556884390,1,https://www.ad.nl/show/all-together-now-levert-kijkcijfers-in~a902a3ba/,Spijkenisse
2219,1556884645,4,https://www.ad.nl/binnenland/studentencampussen-amsterdam-onveilig~a80d8e28/,Drongelen
2220,1556884662,3,https://www.ad.nl/politiek/gemeenten-dreigen-jeugdzorg-en-psychische-hulp-af-te-stoten~ad54ed98/,Leeuwarden
2221,1556884724,1,https://www.ad.nl/buitenland/boeing-737-schiet-van-landingsbaan-in-rivier~abd5d66c/,Leeuwarden
2222,1556884735,4,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Klagenfurt
2223,1556884767,1,https://www.ad.nl/lelystad/om-wil-lelystedeling-de-cel-in-voor-bezit-van-ruim-23-000-kinderpornobestanden~ad49e5ad/,Rotterdam
2224,1556884782,1,https://www.ad.nl/binnenland/dit-zijn-de-beste-e-bikes-uit-de-ad-fietstest-deel-2~a00e73b5/,Almere Stad
2225,1556884787,1,https://www.ad.nl/binnenland/nederland-herdenkt-oorlogsdoden-met-twee-minuten-stilte~aae68a93/,The Hague
2226,1556884822,4,https://www.ad.nl/amersfoort/dolf-schoonaard-33-gaat-buiten-rocken-met-pizza-s~a45776fe/,Sittard
2227,1556884826,4,https://www.ad.nl/politiek/nip-test-blijft-tot-2023-voor-alle-zwangere-vrouwen~ada6af6c/,Weesp
2228,1556884934,4,https://www.ad.nl/formule-1/verstappen-is-een-sublieme-schurk~a8d91e4f/,Hoensbroek
2229,1556884966,1,https://www.ad.nl/buitenlands-voetbal/casillas-maakt-het-goed-na-hartaanval~a3462a9d/,Amstelveen
2230,1556884976,4,https://www.ad.nl/den-bosch/terreurafdeling-pi-vught-schreeuwde-allahoe-akbar-tijdens-dodenherdenking-aanstichter-in-isoleercel~a052ed74/,Rotterdam
2231,1556884995,3,https://www.ad.nl/rotterdam/voorman-rotterdamse-hesjes-trekt-stekker-eruit-alle-tijd-en-moeite-het-is-voor-niets-geweest~aad0b6f6/,Tilburg
2232,1556885025,4,https://www.ad.nl/deventer/grietje-b-in-hoger-beroep-in-moordzaak-van-haar-man-dikke-lauwie-uit-deventer~ad683bc2/,Marknesse
2233,1556885124,3,https://www.ad.nl/binnenland/vreemdganger-janneke-heeft-geen-last-van-schuldgevoelens~a7b9b56c/,Enschede
2234,1556885156,3,https://www.ad.nl/tech/ziggo-verhoogt-prijzen-van-tv-internet-en-bellen~a9e0102c/,Amsterdam
2235,1556885353,4,https://www.ad.nl/royalty/dit-is-waarom-harry-en-meghan-zelf-geen-voogdij-hebben-over-zoontje-archie~aab0c4e8/,Rotterdam
2236,1556885474,4,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-op-heide-bij-heerlen-politie-kent-identiteit-slachtoffers~a8689b91/,Capelle aan den IJssel
2237,1556885526,4,https://www.ad.nl/ad-werkt/zij-is-de-kostwinner-ik-zorg-dat-we-met-onze-kinderen-op-vakantie-kunnen~a69defb7/,Alphen aan den Rijn
2238,1556885602,1,https://www.ad.nl/dordrecht/oeps-burgemeester-van-alblasserdam-vergeet-afspraak-ik-sta-8-kuub-tuingrond-te-verwerken~a4c4eb61/,Oude-Tonge
2239,1556885712,1,https://www.ad.nl/politiek/hiddema-geeft-te-veel-ontvangen-onkosten-aan-poezenboot~a587ef36/,Almelo
2240,1556885714,4,https://www.ad.nl/den-haag/airbnb-is-opvang-voor-de-beter-gesitueerde-vluchteling~aa6c1c24/,Schiedam
2241,1556885788,4,https://www.ad.nl/delft/bewoners-boos-om-kap-van-gezonde-essen-dit-had-voorkomen-kunnen-worden~ad2e4c55/,The Hague
2242,1556885879,4,https://www.ad.nl/binnenland/drijvend-drugslab-moerdijk-bijna-gezonken-door-op-afstand-bediende-boobytrap~add62d65/,Antwerp
2243,1556886019,4,https://www.ad.nl/den-haag/alleen-tegenstanders-zwarte-piet-komen-zegje-doen-in-haagse-politiek-over-intocht~a3c16445/,Vught
2244,1556886020,2,https://www.ad.nl/boxtel/barbecue-en-auto-s-op-de-kop-als-tegenprotest-tientallen-activisten-opgepakt-zo-eindigde-de-demonstratie-in-boxtel~a541e646/,Amsterdam
2245,1556886175,4,https://www.ad.nl/show/verdachte-schietpartij-rapper-feis-op-nationale-opsporingslijst~a14b0246/,Chaam
2246,1556886230,1,https://www.ad.nl/ad-werkt/nep-stages-te-weinig-loon-meer-oneerlijke-praktijken-op-de-werkvloer~af1a5de1/,Gouda
2247,1556886235,1,https://www.ad.nl/binnenland/in-zand-geschreven-kenteken-leidt-politie-naar-mogelijke-stichter-heidebrand-br~a43bc1a9/,Amsterdam
2248,1556886279,3,https://www.ad.nl/politiek/moskeeen-extra-beveiligd-tijdens-ramadan-er-hoeft-maar-iemand-boe-te-roepen-of-er-breekt-paniek-uit~ab718780/,The Hague
2249,1556886308,4,https://www.ad.nl/binnenland/taxichauffeur-snijdt-agenten-af-terwijl-hij-samen-met-passagier-lachgas-gebruikt~a9a41915/,Spijkenisse
2250,1556886473,4,https://www.ad.nl/nederlands-voetbal/psv-uit-bekertoernooi-na-historische-afgang-thuis-tegen-rkc~a42bf5bd/,Winsum
2251,1556886493,4,https://www.ad.nl/rotterdam/rotterdam-wil-mantelzorger-helpen-met-steunpunt~aa344e08/,Heiloo
2252,1556886520,1,https://www.ad.nl/binnenland/vluchtelingen-belaagd-in-eigen-huis-in-enschede~a844bf97/,Delft
2253,1556886596,4,https://www.ad.nl/formule-1/live-verstappen-op-podiumplek-maar-strategie-zorgt-voor-spanning~a2a8cb3c/,Rotterdam
2254,1556886637,1,https://www.ad.nl/gouda/geboren-in-vs-dure-pech-voor-christiaan-en-20-000-andere-nederlandse-amerikanen~ab18f862/,Amsterdam
2255,1556886696,1,https://www.ad.nl/binnenland/vader-roversfamilie-moet-vijf-jaar-de-cel-voor-strooptocht-langs-zeeuwse-kust~aa4e7a7d/,Amsterdam
2256,1556886757,4,https://www.ad.nl/buitenland/vs-sturen-nog-een-oorlogsschip-en-raketten-naar-midden-oosten~a7ad17b3/,Baarn
2257,1556886767,3,https://www.ad.nl/show/vlogster-dee-in-tranen-iemand-trok-midden-op-straat-mijn-broek-naar-beneden~af56b694/,Voorburg
2258,1556886782,1,https://www.ad.nl/binnenland/man-en-vrouw-tijdens-uitlaten-hond-doodgestoken-op-heide-bij-heerlen~a8689b91/,Alblasserdam
2259,1556886801,4,https://www.ad.nl/binnenland/drie-kopschoppers-trappen-martijn-bewusteloos-het-scheelde-niks-of-ik-was-er-niet-meer~ac6d7a79/,Zaandam
2260,1556886879,4,https://www.ad.nl/binnenland/politie-pakt-27-jarige-hagenaar-op-voor-moorden-in-den-haag-en-brunssummerheide~a8233639/,Weurt
2261,1556886963,3,https://www.ad.nl/binnenland/van-der-weijden-zwemt-twee-keer-ijsselmeer-over-trainingstochtje-goed-verlopen~a59945b9/,Amsterdam
2262,1556886965,4,https://www.ad.nl/binnenland/ministerie-waarschuwt-pas-op-met-wat-je-socialt-over-turkije~ab9d0fc0/,Amsterdam
2263,1556887064,1,https://www.ad.nl/tech/louis-vuitton-gaat-extreem-dure-draadloze-koptelefoons-verkopen~a65c262d/,Lelystad
2264,1556887108,1,https://www.ad.nl/binnenland/nieuwe-strategie-rutte-valt-kamergeleerde-baudet-aan~a78873b7/,Rotterdam
2265,1556887261,4,https://www.ad.nl/politiek/groenlinks-leider-klaver-keert-zich-tegen-eigen-leenstelsel~a5ac3303/,Wervershoof
2266,1556887298,1,https://www.ad.nl/tennis/live-bertens-wil-historie-schrijven-finale-in-madrid-begonnen~a9fb5ddc/,Heenvliet
2267,1556887366,2,https://www.ad.nl/home/een-veilige-inloopdouche-van-molenaar-badkamers-in-een-dag-geplaatst~a94f6db7/,Amsterdam
2268,1556887405,4,https://www.ad.nl/delft/delft-werft-13-nieuwe-technologiebedrijven~a1a9fae1/,Gouda
2269,1556887508,4,https://www.ad.nl/politiek/raadslid-kleine-gemeente-verdient-voortaan-twee-tot-drie-keer-meer~aeb08e89/,Alkmaar
2270,1556887584,4,https://www.ad.nl/buitenland/franse-surfer-overlijdt-na-aanval-door-haai~aa086c9b/,Utrecht
2271,1556887604,3,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,Eindhoven
2272,1556887648,1,https://www.ad.nl/show/single-met-alleen-fluitende-vogels-verovert-elfde-plek-in-britse-hitlijst~a3b0e940/,Amsterdam
2273,1556887704,1,https://www.ad.nl/groene-hart/sleutelrol-christenunie-in-zuid-holland~a1a126da/,Boven-Hardinxveld
2274,1556887752,4,https://www.ad.nl/binnenland/activisten-boxtel-doen-aangifte-van-vernieling-auto-s-zeker-zestig-demonstranten-in-de-cel~a3d51efc/,Lopburi
2275,1556887792,3,https://www.ad.nl/politiek/ministerie-erkent-blunder-met-energierekening-tweede-kamer-boos~a26dae96/,Amsterdam
2276,1556887821,3,https://www.ad.nl/binnenland/moordverdachte-thijs-h-woensdag-voorgeleid-aan-onderzoeksrechter~a90aea35/,Antwerp
2277,1556887851,4,https://www.ad.nl/delft/veel-willy-wortels-in-delft-en-westland~a99ad34d/,Bergen op Zoom
2278,1556888161,1,https://www.ad.nl/dordrecht/onderzoek-niet-meer-kankergevallen-rondom-chemours-maar-gevoel-zegt-van-wel~ac82de52/,Veenendaal
2279,1556888211,3,https://www.ad.nl/den-haag/oud-machinist-theo-overlijdt-op-76-jarige-leeftijd-mededelingen-riep-hij-steevast-in-plat-haags-om~a65ee4d8/,Utrecht
2280,1556888248,3,https://www.ad.nl/utrecht/utrecht-vandaag-op-slot-veel-straten-afgesloten-voor-de-marathon~a24cfab1/,No City
2281,1556888383,4,https://www.ad.nl/den-haag/rijswijkse-verdachte-van-moord-cafebaas-maassluis-ook-met-feestdagen-in-cel~ae18fabf/,The Hague
2282,1556888387,1,https://www.ad.nl/binnenland/nvwa-slaat-alarm-over-ongeneeslijke-hondenziekte~a53062c6/,Eindhoven
2283,1556888456,3,https://www.ad.nl/buitenland/brexitpartij-nigel-farage-groter-dan-conservatieven-en-labour-samen~a0377d81/,The Hague
2284,1556888485,1,https://www.ad.nl/groene-hart/ik-heb-precies-het-leven-dat-ik-wilde-leiden~a527c93e/,Olst
2285,1556888541,2,https://www.ad.nl/binnenland/ooggetuige-zag-h-en-belde-politie-hij-leek-niet-helemaal-100-procent~aa21e73c/,Zoetermeer
2286,1556888554,4,https://www.ad.nl/utrecht/fotograaf-sven-laat-utrecht-op-zijn-allermooist-zien~a3078e54/,Alphen aan den Rijn
2287,1556888570,4,https://www.ad.nl/show/vlaamse-radiopresentator-christophe-lambrecht-48-overleden~a53ca426/,London
2288,1556888576,3,https://www.ad.nl/dossier-champions-league/suarez-we-stonden-erbij-als-schooljongens-onvergeeflijk~af78411a/,Bilzen
2289,1556888681,4,https://www.ad.nl/rotterdam/voorman-rotterdamse-hesjes-trekt-stekker-eruit-alle-tijd-en-moeite-het-is-voor-niets-geweest~aad0b6f6/,Eindhoven
2290,1556888779,1,https://www.ad.nl/show/commissie-gaat-integriteit-npo-directeur-frans-klein-onderzoeken~ad4bafbb/,Groningen
2291,1556889098,1,https://www.ad.nl/binnenland/amsterdams-plan-om-vervuilende-auto-s-te-weren-zaait-verdeeldheid~a3e95f84/,Culemborg
2292,1556889172,3,https://www.ad.nl/wonen/van-het-gas-af-doe-bewoners-aanbod-dat-ze-niet-kunnen-weigeren~a61ae6f5/,Rijnsburg
2293,1556889287,4,https://www.ad.nl/politiek/schreijer-pierik-ik-heb-alle-bonnen-weggegooid-zo-zat-was-ik-het~ac0ce80d/,Groningen
2294,1556889306,4,https://www.ad.nl/binnenland/boskalis-schip-gekaapt-voor-afrikaanse-kust-bemanning-verstopt-zich-in-schip~addd0376/,Twello
2295,1556889698,3,https://www.ad.nl/den-bosch/terreurafdeling-pi-vught-schreeuwde-allahoe-akbar-tijdens-dodenherdenking-aanstichter-in-isoleercel~a052ed74/,Leiden
2296,1556889734,1,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,Amsterdam
2297,1556889781,1,https://www.ad.nl/politiek/moskeeen-extra-beveiligd-tijdens-ramadan-er-hoeft-maar-iemand-boe-te-roepen-of-er-breekt-paniek-uit~ab718780/,Amsterdam
2298,1556889850,1,https://www.ad.nl/buitenland/amerikaanse-piloot-vlak-voor-vertrek-opgepakt-voor-driedubbele-moord~a29f6858/,Rotterdam
2299,1556889880,4,https://www.ad.nl/rotterdam/rotterdam-wil-mantelzorger-helpen-met-steunpunt~aa344e08/,Amsterdam
2300,1556890005,4,https://www.ad.nl/nederlands-voetbal/live-nog-kleine-drie-uur-tot-aan-aftrap-harry-kane-toch-in-actie~a77c606e/,Gouda
2301,1556890060,1,https://www.ad.nl/binnenland/zorgverzekeraars-agressie-tegen-apothekers-niet-onze-schuld~af2b236c/,Bergschenhoek
2302,1556890073,4,https://www.ad.nl/binnenland/medewerkers-en-patient-gewond-door-steekincident-in-ggz-instelling~a758e0b7/,Central
2303,1556890085,1,https://www.ad.nl/buitenland/rutte-en-macron-praten-over-toekomst-eu-stoppen-of-doorgaan~a7a80029/,Amsterdam
2304,1556890094,1,https://www.ad.nl/koken-en-eten/amsterdams-restaurant-serveert-stukjes-mens-om-bezoekers-te-laten-nadenken~abb9f427/,Linne
2305,1556890147,1,https://www.ad.nl/tech/huawei-en-china-dreigen-ons-te-verpletteren-in-de-strijd-met-de-vs~aaf20787/,Lopik
2306,1556890152,1,https://www.ad.nl/amersfoort/marathon-amersfoort-geselecteerd-voor-run-for-health~ae3f1a60/,De Meern
2307,1556890163,4,https://www.ad.nl/politiek/kamer-fluit-amsterdam-terug-wij-gaan-over-autoplannen~a0c9e5f7/,Amsterdam
2308,1556890338,1,https://www.ad.nl/binnenland/generaal-dreigde-met-opstappen-om-bezuiniging-defensie~a927133e0/,Olst
2309,1556890357,1,https://www.ad.nl/binnenland/terreurverdachte-wil-niet-uit-cel-want-anders-moet-hij-ons-land-uit~a2e8993a/,Eindhoven
2310,1556890509,3,https://www.ad.nl/den-haag/minderjarige-jongens-die-hond-uitlaten-belaagd-door-groep-van-tien~a25be831/,Capelle aan den IJssel
2311,1556890563,4,https://www.ad.nl/show/wielrenbabe-puck-moonen-na-vijf-jaar-weer-vrijgezel~a5165dd5/,Oud-Beijerland
2312,1556890601,1,https://www.ad.nl/den-haag/telefonische-hotline-voor-xtc-en-cocaine-opgerold-het-ging-om-honderden-deals-per-dag~ac1961c5/,Leiden
2313,1556890636,4,https://www.ad.nl/binnenland/als-we-wachten-gaan-we-het-niet-halen~a3ccbf29/,Utrecht
2314,1556890640,1,https://www.ad.nl/sport/we-zijn-maar-een-stipje-in-het-heelal-dus-een-voetbalwedstrijd-is-niet-zo-belangrijk~a2a3ff52/,Amsterdam
2315,1556890793,2,https://www.ad.nl/binnenland/waarom-moest-oma-diny-dood-ze-doet-geen-vlieg-kwaad~a0be6ae9/,Groningen
2316,1556890927,2,https://www.ad.nl/dossier-knvb-beker/de-bekerfinale-als-kroon-op-de-tilburgse-metamorfose~af2083bf/,Rijsenhout
2317,1556890956,4,https://www.ad.nl/wonen/huizenmarktdeskundige-dit-gaat-echt-niet-goed~adf84abe/,Almere Stad
2318,1556890998,4,https://www.ad.nl/boxtel/live-boeren-uit-omgeving-naar-door-actievoerders-bezette-varkensboerderij-br~a945b4a8/,The Hague
2319,1556891140,1,https://www.ad.nl/nederlands-voetbal/lozano-ziet-napoli-wel-zitten-psv-wacht-nog-op-officieel-bod~ad99005b/,Gouda
2320,1556891195,2,https://www.ad.nl/gouda/bedrijfspand-in-schoonhoven-gesloten-vanwege-hennepkwekerij~a124c031/,Deventer
2321,1556891330,1,https://www.ad.nl/giro/sprinter-molano-uit-giro-gezet-met-afwijkende-bloedwaarden~a0e805e9/,Roosendaal
2322,1556891344,2,https://www.ad.nl/auto/verplicht-elektrisch-rijden-in-2030-is-dat-wel-te-betalen~a10f54cf/,Utrecht
2323,1556891355,1,https://www.ad.nl/buitenland/verkiezingen-istanbul-moeten-over-het-westen-zwijgt~a63deefb/,Amsterdam
2324,1556891451,4,https://www.ad.nl/koken-en-eten/amsterdams-restaurant-serveert-stukjes-mens-om-bezoekers-te-laten-nadenken~abb9f427/,'s-Hertogenbosch
2325,1556891517,3,https://www.ad.nl/politiek/kamer-staat-nog-niet-te-springen-om-landelijke-aanpak-lachgas~aedbdeec/,Apeldoorn
2326,1556891947,2,https://www.ad.nl/rotterdam/waterballet-in-de-rotterdamse-wijk-feijenoord~a995f2a4/,Amsterdam
2327,1556892006,2,https://www.ad.nl/show/pussy-riot-koppel-krijgt-asiel-in-zweden~a0f3948d/,Eindhoven
2328,1556892023,1,https://www.ad.nl/show/mediadirecteur-bnnvara-wil-uitzondering-op-salarisregels-grote-zorg-dat-matthijs-vertrekt~a130bc1b/,Amsterdam
2329,1556892315,4,https://www.ad.nl/den-haag/minderjarige-jongens-die-hond-uitlaten-belaagd-door-groep-van-tien~a25be831/,Rotterdam
2330,1556892366,1,https://www.ad.nl/dordrecht/politie-waarschuwt-foutparkeerders-bij-kinderdijk~a3706ac1/,The Hague
2331,1556892458,4,https://www.ad.nl/buitenlands-voetbal/ribery-wil-nog-twee-jaar-voetballen~a0282eb4/,Amsterdam
